X_Pos,Y_Pos,Status,Timestamp
-3.907840619124253e-18,-3.664216830778858e-36,Unhealthy Plant,0
-3.918603330913755e-18,-3.708469228800068e-36,Unhealthy Plant,0
-3.921803150087818e-18,-3.721686341035298e-36,Unhealthy Plant,0
-3.9299659336905305e-18,-3.755436959553205e-36,Unhealthy Plant,0
-3.9331746274480406e-18,-3.768714511067908e-36,Unhealthy Plant,0
-3.939360440153749e-18,-3.794341451743909e-36,Unhealthy Plant,0
-3.96063267457975e-18,-3.882730751392641e-36,Unhealthy Plant,0
-3.974495540285787e-18,-3.940624596355177e-36,Unhealthy Plant,0
-3.9928186439716884e-18,-4.017311150781568e-36,Unhealthy Plant,0
-4.001863766722405e-18,-4.055337043018344e-36,Unhealthy Plant,0
-4.0095432526861455e-18,-4.08778268527415e-36,Unhealthy Plant,0
-4.018315521931288e-18,-4.12500482298479e-36,Unhealthy Plant,0
-4.02504355570085e-18,-4.153656575486833e-36,Unhealthy Plant,0
-4.03360375280611e-18,-4.19025293311096e-36,Unhealthy Plant,0
-4.054672294074552e-18,-4.2807937328020645e-36,Unhealthy Plant,0
-4.06540285347427e-18,-4.32714238171504e-36,Unhealthy Plant,0
-4.072997766047014e-18,-4.360089886470834e-36,Unhealthy Plant,0
-4.0882321919418346e-18,-4.4265014751414984e-36,Unhealthy Plant,0
-4.096373672290646e-18,-4.462221580912238e-36,Unhealthy Plant,0
-4.107217289275324e-18,-4.509954436481296e-36,Unhealthy Plant,0
-4.117975571204692e-18,-4.5576613462741466e-36,Unhealthy Plant,0
-4.132184877118966e-18,-4.620931681694124e-36,Unhealthy Plant,0
-4.147043122537615e-18,-4.687381550850187e-36,Unhealthy Plant,0
-4.147889932327491e-18,-4.691170915121125e-36,Unhealthy Plant,0
-4.163411406995714e-18,-4.76094413045951e-36,Unhealthy Plant,0
-4.168363813976614e-18,-4.783320113162973e-36,Unhealthy Plant,0
-4.182530198444171e-18,-4.84754686165438e-36,Unhealthy Plant,0
-4.196208760268099e-18,-4.91002806142943e-36,Unhealthy Plant,0
-4.194124358840344e-18,-4.900459247020776e-36,Unhealthy Plant,0
-4.204818467294175e-18,-4.949626131704618e-36,Unhealthy Plant,0
-4.2072987718361646e-18,-4.961080554538258e-36,Unhealthy Plant,0
-4.224832088822124e-18,-5.042401787728821e-36,Unhealthy Plant,0
-4.228890219342551e-18,-5.0613725368500285e-36,Unhealthy Plant,0
-4.245087611849223e-18,-5.1372366237774116e-36,Unhealthy Plant,0
-4.245963491372928e-18,-5.141316226274423e-36,Unhealthy Plant,0
-4.259028877630416e-18,-5.202872490550152e-36,Unhealthy Plant,0
-4.2724241933310766e-18,-5.266338238754481e-36,Unhealthy Plant,0
-4.2844626812614756e-18,-5.3235999211798574e-36,Unhealthy Plant,0
-4.299806478983512e-18,-5.396964832841396e-36,Unhealthy Plant,0
-4.31226424654109e-18,-5.456790699250067e-36,Unhealthy Plant,0
-4.329577056559245e-18,-5.5402507636095414e-36,Unhealthy Plant,0
-4.341269212208925e-18,-5.5969134896270015e-36,Unhealthy Plant,0
-4.349920049926952e-18,-5.6390115486730106e-36,Unhealthy Plant,0
-4.3712239925512766e-18,-5.74330751451561e-36,Unhealthy Plant,0
-4.378227333937939e-18,-5.777757337237937e-36,Unhealthy Plant,0
-4.389175172880875e-18,-5.831839968378337e-36,Unhealthy Plant,0
-4.39520625351603e-18,-5.8617619974740905e-36,Unhealthy Plant,0
-4.402492243448076e-18,-5.898023288044281e-36,Unhealthy Plant,0
-4.407721259010592e-18,-5.924127683487003e-36,Unhealthy Plant,0
-4.4199884620371026e-18,-5.985561919900663e-36,Unhealthy Plant,0
-4.437084199079165e-18,-6.071516154984642e-36,Unhealthy Plant,0
-4.440347184641132e-18,-6.087987278205963e-36,Unhealthy Plant,0
-4.458431214782769e-18,-6.179823593660963e-36,Unhealthy Plant,0
-4.4716402755340525e-18,-6.247247440545622e-36,Unhealthy Plant,0
-4.48139269747846e-18,-6.297150241596987e-36,Unhealthy Plant,0
-4.500324565194321e-18,-6.394500242814791e-36,Unhealthy Plant,0
-4.512119066360687e-18,-6.45536139828825e-36,Unhealthy Plant,0
-4.517894627901093e-18,-6.485272536495643e-36,Unhealthy Plant,0
-4.5335134050249574e-18,-6.56644977199591e-36,Unhealthy Plant,0
-4.546501869804703e-18,-6.63438820358448e-36,Unhealthy Plant,0
-4.56606809683942e-18,-6.737172401304229e-36,Unhealthy Plant,0
-4.573977150615311e-18,-6.778905695091313e-36,Unhealthy Plant,0
-4.582910074093859e-18,-6.826216896355694e-36,Unhealthy Plant,0
-4.594611736429394e-18,-6.888420250253501e-36,Unhealthy Plant,0
-4.605812441268164e-18,-6.948376806558455e-36,Unhealthy Plant,0
-4.623957181243134e-18,-7.045609442154918e-36,Unhealthy Plant,0
-4.642142183963278e-18,-7.143488334200498e-36,Unhealthy Plant,0
-4.652316003067946e-18,-7.198494935199459e-36,Unhealthy Plant,0
-4.671796518755267e-18,-7.304682017379401e-36,Unhealthy Plant,0
-4.68508707649319e-18,-7.377523372530692e-36,Unhealthy Plant,0
-4.693688005224679e-18,-7.424863570156312e-36,Unhealthy Plant,0
-4.7154566525145684e-18,-7.545193013046884e-36,Unhealthy Plant,0
-4.728826676216955e-18,-7.619175388496289e-36,Unhealthy Plant,0
-4.7490084769489786e-18,-7.731492649727056e-36,Unhealthy Plant,0
-4.7614686880785835e-18,-7.801308538359459e-36,Unhealthy Plant,0
-4.7774937363141806e-18,-7.891302620552672e-36,Unhealthy Plant,0
-4.779218540600532e-18,-7.900989249252344e-36,Unhealthy Plant,0
-4.790867116234829e-18,-7.966758408725756e-36,Unhealthy Plant,0
-4.803379171531702e-18,-8.037676206328605e-36,Unhealthy Plant,0
-4.8193483802734e-18,-8.128277972252886e-36,Unhealthy Plant,0
-4.834869019220567e-18,-8.216620568122465e-36,Unhealthy Plant,0
-4.856607799021133e-18,-8.341378609923012e-36,Unhealthy Plant,0
-4.866396009907128e-18,-8.397750673805559e-36,Unhealthy Plant,0
-4.88424996479398e-18,-8.500956534279093e-36,Unhealthy Plant,0
-4.905589187541858e-18,-8.624881366000095e-36,Unhealthy Plant,0
-4.919177065437401e-18,-8.70414262009068e-36,Unhealthy Plant,0
-4.929486196339833e-18,-8.764420282099164e-36,Unhealthy Plant,0
-4.949843720369729e-18,-8.884144536757556e-36,Unhealthy Plant,0
-4.9564235882186195e-18,-8.923177830986751e-36,Unhealthy Plant,0
-4.982125451618814e-18,-9.075927997425356e-36,Unhealthy Plant,0
-4.9926741109590895e-18,-9.138971889719756e-36,Unhealthy Plant,0
-5.002755372316808e-18,-9.199530959865796e-36,Unhealthy Plant,0
-5.029380363264741e-18,-9.360145837025401e-36,Unhealthy Plant,0
-5.052471546664473e-18,-9.500161133762575e-36,Unhealthy Plant,0
-5.063979969188511e-18,-9.570249855543811e-36,Unhealthy Plant,0
-5.096117587298323e-18,-9.766761148211142e-36,Unhealthy Plant,0
-5.107393184356357e-18,-9.835965109163077e-36,Unhealthy Plant,0
-5.126850326184966e-18,-9.956011661002137e-36,Unhealthy Plant,0
-5.144683402908933e-18,-1.0066666412038107e-35,Unhealthy Plant,0
-5.149464227885657e-18,-1.0096461055708868e-35,Unhealthy Plant,0
-5.171328856630873e-18,-1.0233233549914323e-35,Unhealthy Plant,0
-5.1875029942580074e-18,-1.0334998513961237e-35,Unhealthy Plant,0
-5.199307861480385e-18,-1.0409753704258257e-35,Unhealthy Plant,0
-5.20609873117698e-18,-1.0452957833181379e-35,Unhealthy Plant,0
-5.229126982283845e-18,-1.060003693423869e-35,Unhealthy Plant,0
-5.248398735571412e-18,-1.0723587108858381e-35,Unhealthy Plant,0
-5.2580006755691325e-18,-1.0785451509629073e-35,Unhealthy Plant,0
-5.275795978150668e-18,-1.0900653315416333e-35,Unhealthy Plant,0
-5.2890991642632455e-18,-1.0987183517297701e-35,Unhealthy Plant,0
-5.311826562277557e-18,-1.113611570655825e-35,Unhealthy Plant,0
-5.328945652957481e-18,-1.1248910750074664e-35,Unhealthy Plant,0
-5.338394938126743e-18,-1.1311443765393144e-35,Unhealthy Plant,0
-5.3552157545297944e-18,-1.1423367062549355e-35,Unhealthy Plant,0
-5.3729837064949656e-18,-1.1542168352950839e-35,Unhealthy Plant,0
-5.398499790232776e-18,-1.1713812254117885e-35,Unhealthy Plant,0
-5.4176331956377815e-18,-1.1843269631578503e-35,Unhealthy Plant,0
-5.43570250477063e-18,-1.1966154584622276e-35,Unhealthy Plant,0
-5.4488376258140715e-18,-1.2055842404557546e-35,Unhealthy Plant,0
-5.4729063598965255e-18,-1.2221421123546347e-35,Unhealthy Plant,0
-5.490578749710046e-18,-1.2344023782751283e-35,Unhealthy Plant,0
-5.496965695916307e-18,-1.238843314967606e-35,Unhealthy Plant,0
-5.513091021237357e-18,-1.2501112484612602e-35,Unhealthy Plant,0
-5.538696581918849e-18,-1.268086521217516e-35,Unhealthy Plant,0
-5.5561858954932146e-18,-1.2804224793168828e-35,Unhealthy Plant,0
-5.565994317286063e-18,-1.2873732279582111e-35,Unhealthy Plant,0
-5.587250843502226e-18,-1.3024954990425578e-35,Unhealthy Plant,0
-5.600420554875499e-18,-1.3119170004864536e-35,Unhealthy Plant,0
-5.6189849983066395e-18,-1.3252546740855138e-35,Unhealthy Plant,0
-5.637327562005244e-18,-1.3384661487064364e-35,Unhealthy Plant,0
-5.6557755254311e-18,-1.3518303155141147e-35,Unhealthy Plant,0
-5.665258617420905e-18,-1.3587397963283967e-35,Unhealthy Plant,0
-5.688415995449046e-18,-1.375710696851344e-35,Unhealthy Plant,0
-5.702862104590508e-18,-1.386347666447582e-35,Unhealthy Plant,0
-5.718807920575681e-18,-1.3981471294307815e-35,Unhealthy Plant,0
-5.741027860536713e-18,-1.4146847882666822e-35,Unhealthy Plant,0
-5.765903291164073e-18,-1.433319851198988e-35,Unhealthy Plant,0
-5.778800734498635e-18,-1.4430288601193583e-35,Unhealthy Plant,0
-5.8004836493360806e-18,-1.4594503332949624e-35,Unhealthy Plant,0
-5.813119301881995e-18,-1.469094211490377e-35,Unhealthy Plant,0
-5.831381947221818e-18,-1.4831069902364956e-35,Unhealthy Plant,0
-5.839772838880372e-18,-1.489570222818399e-35,Unhealthy Plant,0
-5.860371561441127e-18,-1.5055226782094152e-35,Unhealthy Plant,0
-5.872831884208066e-18,-1.5152329302086294e-35,Unhealthy Plant,0
-5.885620358933042e-18,-1.5252376949536694e-35,Unhealthy Plant,0
-5.9035385151319976e-18,-1.5393318284274205e-35,Unhealthy Plant,0
-5.924939609003948e-18,-1.5562635156178568e-35,Unhealthy Plant,0
-5.934874862987054e-18,-1.5641812558264555e-35,Unhealthy Plant,0
-5.9548369145416e-18,-1.5801600086033867e-35,Unhealthy Plant,0
-5.9627046206089885e-18,-1.5865014995986954e-35,Unhealthy Plant,0
-5.9799634834387195e-18,-1.6004548407298795e-35,Unhealthy Plant,0
-6.017899584841401e-18,-1.631397778386153e-35,Unhealthy Plant,0
-6.02772788662524e-18,-1.6394612308433804e-35,Unhealthy Plant,0
-6.044674245938633e-18,-1.6534213643884522e-35,Unhealthy Plant,0
-6.061187592795252e-18,-1.6670867174952168e-35,Unhealthy Plant,0
-6.0805790221690445e-18,-1.6832176999910682e-35,Unhealthy Plant,0
-6.093050310652255e-18,-1.6936414993427664e-35,Unhealthy Plant,0
-6.1116903515854446e-18,-1.709306110349675e-35,Unhealthy Plant,0
-6.131740949323013e-18,-1.7262598442149007e-35,Unhealthy Plant,0
-6.141583774654428e-18,-1.7346207864545425e-35,Unhealthy Plant,0
-6.167630553747904e-18,-1.7568630695391695e-35,Unhealthy Plant,0
-6.182319376932531e-18,-1.7694796005456466e-35,Unhealthy Plant,0
-6.202388860374112e-18,-1.7868054811359534e-35,Unhealthy Plant,0
-6.222366924536129e-18,-1.8041632097566277e-35,Unhealthy Plant,0
-6.2503624322715944e-18,-1.8286099192223611e-35,Unhealthy Plant,0
-6.263428035126496e-18,-1.8400805030089276e-35,Unhealthy Plant,0
-6.2856616145370875e-18,-1.8597171897518316e-35,Unhealthy Plant,0
-6.298627384346669e-18,-1.871244364879736e-35,Unhealthy Plant,0
-6.3080641226120375e-18,-1.87966473877888e-35,Unhealthy Plant,0
-6.336743703043188e-18,-1.9054127730238036e-35,Unhealthy Plant,0
-6.3526858772275536e-18,-1.9198346718790473e-35,Unhealthy Plant,0
-6.367107816390806e-18,-1.9329303105620078e-35,Unhealthy Plant,0
-6.391356041719688e-18,-1.9550788661857865e-35,Unhealthy Plant,0
-6.4037434500132775e-18,-1.9664691432629366e-35,Unhealthy Plant,0
-6.437791629107634e-18,-1.9980075444130603e-35,Unhealthy Plant,0
-6.447012956949902e-18,-2.0066053860467302e-35,Unhealthy Plant,0
-6.467026436388443e-18,-2.0253842415343446e-35,Unhealthy Plant,0
-6.492044491329544e-18,-2.0490254191871337e-35,Unhealthy Plant,0
-6.5108341529668884e-18,-2.0669086108305116e-35,Unhealthy Plant,0
-6.525070573162668e-18,-2.080522731684626e-35,Unhealthy Plant,0
-6.534818033637787e-18,-2.089886611588692e-35,Unhealthy Plant,0
-6.564895299468077e-18,-2.1190076749725503e-35,Unhealthy Plant,0
-6.5791191843355466e-18,-2.1328934599910176e-35,Unhealthy Plant,0
-6.590991871882184e-18,-2.1445245474183123e-35,Unhealthy Plant,0
-6.6137004553321705e-18,-2.1669781307787982e-35,Unhealthy Plant,0
-6.6309392550893165e-18,-2.1841085037942572e-35,Unhealthy Plant,0
-6.6596003398396436e-18,-2.2127761956498207e-35,Unhealthy Plant,0
-6.671481354808464e-18,-2.2247495626389027e-35,Unhealthy Plant,0
-6.700679255755603e-18,-2.254372671586021e-35,Unhealthy Plant,0
-6.713143841100948e-18,-2.2671061261826118e-35,Unhealthy Plant,0
-6.744753010753197e-18,-2.2995699787337914e-35,Unhealthy Plant,0
-6.762778538428744e-18,-2.3182073935423606e-35,Unhealthy Plant,0
-6.770814899550537e-18,-2.3265672818047776e-35,Unhealthy Plant,0
-6.7882566247274864e-18,-2.344772600870814e-35,Unhealthy Plant,0
-6.79162381195519e-18,-2.3482918703897195e-35,Unhealthy Plant,0
-6.796220030378268e-18,-2.3530996630611904e-35,Unhealthy Plant,0
-6.808820951991362e-18,-2.366296479856739e-35,Unhealthy Plant,0
-6.818012283964375e-18,-2.375927003782415e-35,Unhealthy Plant,0
-6.831529358713137e-18,-2.3901025908479973e-35,Unhealthy Plant,0
-6.844288422000834e-18,-2.4035040117102055e-35,Unhealthy Plant,0
-6.8627866017302896e-18,-2.4229909414947716e-35,Unhealthy Plant,0
-6.87339776499273e-18,-2.4341891123314685e-35,Unhealthy Plant,0
-6.896598940453204e-18,-2.458746757496918e-35,Unhealthy Plant,0
-6.898577906865052e-18,-2.4608429868217114e-35,Unhealthy Plant,0
-6.913737243437424e-18,-2.476922771415463e-35,Unhealthy Plant,0
-6.9270217009227e-18,-2.49103211154778e-35,Unhealthy Plant,0
-6.94657093140577e-18,-2.5118251004681495e-35,Unhealthy Plant,0
-6.95603925275798e-18,-2.5219095014648615e-35,Unhealthy Plant,0
-6.969581653506167e-18,-2.536344545291304e-35,Unhealthy Plant,0
-6.978438812053872e-18,-2.5457888312293786e-35,Unhealthy Plant,0
-6.986560220550672e-18,-2.554460026507067e-35,Unhealthy Plant,0
-6.99141648623296e-18,-2.559645908302989e-35,Unhealthy Plant,0
-7.009128054875572e-18,-2.5785880376856925e-35,Unhealthy Plant,0
-7.012214155840621e-18,-2.581890497860643e-35,Unhealthy Plant,0
-7.022507199232817e-18,-2.5929479303829427e-35,Unhealthy Plant,0
-7.03025531537339e-18,-2.6012856673052924e-35,Unhealthy Plant,0
-7.041045511178002e-18,-2.6129107912951447e-35,Unhealthy Plant,0
-7.054300461401774e-18,-2.62720119838368e-35,Unhealthy Plant,0
-7.071559450424219e-18,-2.6458295476268425e-35,Unhealthy Plant,0
-7.064740004468057e-18,-2.6384596754246626e-35,Unhealthy Plant,0
-7.031650101040518e-18,-2.6026984017973855e-35,Unhealthy Plant,0
-7.04281812302358e-18,-2.614767209360176e-35,Unhealthy Plant,0
-7.056367962147327e-18,-2.629418347183327e-35,Unhealthy Plant,0
-7.066705712201028e-18,-2.640614553588403e-35,Unhealthy Plant,0
-7.073184053449786e-18,-2.647647074474193e-35,Unhealthy Plant,0
-7.085532656653526e-18,-2.661054277374783e-35,Unhealthy Plant,0
-7.09610281779471e-18,-2.672536746648316e-35,Unhealthy Plant,0
-7.104617737370556e-18,-2.6817914464266564e-35,Unhealthy Plant,0
-7.113688070814967e-18,-2.6916479926735477e-35,Unhealthy Plant,0
-7.123323528297821e-18,-2.702122911207085e-35,Unhealthy Plant,0
-7.144439204022959e-18,-2.725095814485811e-35,Unhealthy Plant,0
-7.154635738800275e-18,-2.736199770334329e-35,Unhealthy Plant,0
-7.164534449571514e-18,-2.7469851392572375e-35,Unhealthy Plant,0
-7.170030444107717e-18,-2.7529755226228085e-35,Unhealthy Plant,0
-7.189759182202052e-18,-2.774503946606235e-35,Unhealthy Plant,0
-7.193798074547183e-18,-2.778914924139114e-35,Unhealthy Plant,0
-7.206508493820266e-18,-2.792800064481568e-35,Unhealthy Plant,0
-7.225618239806588e-18,-2.8137038531941903e-35,Unhealthy Plant,0
-7.22899088738839e-18,-2.817402989854184e-35,Unhealthy Plant,0
-7.237032967633033e-18,-2.826223661408577e-35,Unhealthy Plant,0
-7.255136400765627e-18,-2.846086632908894e-35,Unhealthy Plant,0
-7.261988823467261e-18,-2.853606249808578e-35,Unhealthy Plant,0
-7.278834894092367e-18,-2.872097238325157e-35,Unhealthy Plant,0
-7.294535998942583e-18,-2.8893588336155234e-35,Unhealthy Plant,0
-7.301776472003514e-18,-2.897322533583197e-35,Unhealthy Plant,0
-7.30359894180306e-18,-2.899327782468574e-35,Unhealthy Plant,0
-7.316990168351691e-18,-2.91406889074476e-35,Unhealthy Plant,0
-7.334807322138851e-18,-2.9337141636824445e-35,Unhealthy Plant,0
-7.345770362016162e-18,-2.9458188867171774e-35,Unhealthy Plant,0
-7.359595332225932e-18,-2.961102904637905e-35,Unhealthy Plant,0
-7.377166500101299e-18,-2.98054219325722e-35,Unhealthy Plant,0
-7.38225908960875e-18,-2.986179537688855e-35,Unhealthy Plant,0
-7.402131823783582e-18,-3.0081899998991675e-35,Unhealthy Plant,0
-7.408572060281226e-18,-3.015334566795059e-35,Unhealthy Plant,0
-7.425038151330637e-18,-3.0336267213078565e-35,Unhealthy Plant,0
-7.437122330318304e-18,-3.047066392304006e-35,Unhealthy Plant,0
-7.456416309770296e-18,-3.0685528078714695e-35,Unhealthy Plant,0
-7.479993998282628e-18,-3.0948542114290585e-35,Unhealthy Plant,0
-7.489803056723917e-18,-3.105801167673297e-35,Unhealthy Plant,0
-7.498175373984755e-18,-3.1151523755705155e-35,Unhealthy Plant,0
-7.51595927883335e-18,-3.1350283792640293e-35,Unhealthy Plant,0
-7.535235957412553e-18,-3.156625079546943e-35,Unhealthy Plant,0
-7.562277121742206e-18,-3.186961743450906e-35,Unhealthy Plant,0
-7.570082515383866e-18,-3.1957280258672243e-35,Unhealthy Plant,0
-7.590881252921826e-18,-3.219105644786873e-35,Unhealthy Plant,0
-7.601372713137617e-18,-3.230918366087176e-35,Unhealthy Plant,0
-7.617274439382735e-18,-3.248834581087471e-35,Unhealthy Plant,0
-7.623879079555502e-18,-3.2562834309455496e-35,Unhealthy Plant,0
-7.645974057285582e-18,-3.2812741418353247e-35,Unhealthy Plant,0
-7.660031170940582e-18,-3.2971968032914913e-35,Unhealthy Plant,0
-7.684287981728761e-18,-3.324727196726207e-35,Unhealthy Plant,0
-7.691213662180856e-18,-3.33259964798624e-35,Unhealthy Plant,0
-7.712079701738975e-18,-3.356374601059688e-35,Unhealthy Plant,0
-7.727117592994935e-18,-3.373532864528401e-35,Unhealthy Plant,0
-7.750103602643268e-18,-3.399802214061877e-35,Unhealthy Plant,0
-7.76973541718027e-18,-3.4222918428816556e-35,Unhealthy Plant,0
-7.781212562996363e-18,-3.435462573283942e-35,Unhealthy Plant,0
-7.789340648932281e-18,-3.4447977434376275e-35,Unhealthy Plant,0
-7.800983001332254e-18,-3.458185038565688e-35,Unhealthy Plant,0
-7.821604094045002e-18,-3.481928374934465e-35,Unhealthy Plant,0
-7.833405437132787e-18,-3.495519552837297e-35,Unhealthy Plant,0
-7.84362825211429e-18,-3.507307821018815e-35,Unhealthy Plant,0
-7.85366345641161e-18,-3.518899198221387e-35,Unhealthy Plant,0
-7.866709981209176e-18,-3.533982178520285e-35,Unhealthy Plant,0
-7.876726304110944e-18,-3.545586433427561e-35,Unhealthy Plant,0
-7.893989437307877e-18,-3.565626858322e-35,Unhealthy Plant,0
-7.917630797787195e-18,-3.593135808168781e-35,Unhealthy Plant,0
-7.929423972340012e-18,-3.6068760384298415e-35,Unhealthy Plant,0
-7.946872755112683e-18,-3.6272262806960304e-35,Unhealthy Plant,0
-7.97143254773199e-18,-3.6559252293401676e-35,Unhealthy Plant,0
-7.98409220640017e-18,-3.670741851756236e-35,Unhealthy Plant,0
-8.003764866995632e-18,-3.693814093438992e-35,Unhealthy Plant,0
-8.016536911002646e-18,-3.7088185151071875e-35,Unhealthy Plant,0
-8.037279885578344e-18,-3.7332420443662124e-35,Unhealthy Plant,0
-8.052535910216853e-18,-3.751224747792465e-35,Unhealthy Plant,0
-8.07426460519092e-18,-3.776857638023964e-35,Unhealthy Plant,0
-8.081120018984559e-18,-3.784956958663467e-35,Unhealthy Plant,0
-8.113673116581625e-18,-3.823533319301942e-35,Unhealthy Plant,0
-8.126946018483267e-18,-3.839283392261356e-35,Unhealthy Plant,0
-8.141289253145493e-18,-3.85632025103992e-35,Unhealthy Plant,0
-8.160170590734726e-18,-3.8787947352377314e-35,Unhealthy Plant,0
-8.17650483209178e-18,-3.898278625749466e-35,Unhealthy Plant,0
-8.181296485464836e-18,-3.9040064669041787e-35,Unhealthy Plant,0
-8.20736947581959e-18,-3.935215524013771e-35,Unhealthy Plant,0
-8.229173504959129e-18,-3.961380974552174e-35,Unhealthy Plant,0
-8.248056738476874e-18,-3.984114452626616e-35,Unhealthy Plant,0
-8.269202083953545e-18,-4.009628565783575e-35,Unhealthy Plant,0
-8.291420788453155e-18,-4.0365070986633697e-35,Unhealthy Plant,0
-8.306504187443177e-18,-4.0547850990614033e-35,Unhealthy Plant,0
-8.338903341513016e-18,-4.094129574812555e-35,Unhealthy Plant,0
-8.359734916698604e-18,-4.119489699933557e-35,Unhealthy Plant,0
-8.37656914065194e-18,-4.1400112262402137e-35,Unhealthy Plant,0
-8.399898673343376e-18,-4.168502447870171e-35,Unhealthy Plant,0
-8.419068062330062e-18,-4.1919649585730214e-35,Unhealthy Plant,0
-8.433010046408163e-18,-4.2090550987784e-35,Unhealthy Plant,0
-8.466557252633853e-18,-4.2502721242624046e-35,Unhealthy Plant,0
-8.475210859758763e-18,-4.2609236580065666e-35,Unhealthy Plant,0
-8.504470193375086e-18,-4.296995544216618e-35,Unhealthy Plant,0
-8.528539700401291e-18,-4.326721498619842e-35,Unhealthy Plant,0
-8.537902326414612e-18,-4.3382933066570384e-35,Unhealthy Plant,0
-8.550414601482267e-18,-4.3537658318283453e-35,Unhealthy Plant,0
-8.56768748513308e-18,-4.3751294459745573e-35,Unhealthy Plant,0
-8.57076569887593e-18,-4.378938022375104e-35,Unhealthy Plant,0
-8.58159204585106e-18,-4.3923250086953143e-35,Unhealthy Plant,0
-8.594330978074617e-18,-4.40807991947367e-35,Unhealthy Plant,0
-8.618656974868224e-18,-4.4381770612608523e-35,Unhealthy Plant,0
-8.629478806678665e-18,-4.451573199648178e-35,Unhealthy Plant,0
-8.650707809393108e-18,-4.4778497305049985e-35,Unhealthy Plant,0
-8.674419749617424e-18,-4.5072081368891066e-35,Unhealthy Plant,0
-8.695012465043598e-18,-4.5327122870259344e-35,Unhealthy Plant,0
-8.70409996372041e-18,-4.543972047833598e-35,Unhealthy Plant,0
-8.72084452732556e-18,-4.56472845193653e-35,Unhealthy Plant,0
-8.731308872769112e-18,-4.577702261047106e-35,Unhealthy Plant,0
-8.7569494364279e-18,-4.609492117522345e-35,Unhealthy Plant,0
-8.770486836157864e-18,-4.6262876859459543e-35,Unhealthy Plant,0
-8.790124017989846e-18,-4.650681586368866e-35,Unhealthy Plant,0
-8.793970500731027e-18,-4.6554618343872836e-35,Unhealthy Plant,0
-8.821548135561836e-18,-4.689749015924874e-35,Unhealthy Plant,0
-8.84825670453154e-18,-4.722980563887378e-35,Unhealthy Plant,0
-8.86599246133132e-18,-4.745037418731535e-35,Unhealthy Plant,0
-8.883297195219788e-18,-4.7665717379171963e-35,Unhealthy Plant,0
-8.898900610730843e-18,-4.786007422581111e-35,Unhealthy Plant,0
-8.918485797596052e-18,-4.810409611738791e-35,Unhealthy Plant,0
-8.932526389556832e-18,-4.827907874054457e-35,Unhealthy Plant,0
-8.962253214275277e-18,-4.864989458134255e-35,Unhealthy Plant,0
-8.975604726987085e-18,-4.881653120830984e-35,Unhealthy Plant,0
-8.995530828699948e-18,-4.906525925571199e-35,Unhealthy Plant,0
-9.01614043042724e-18,-4.932264907852711e-35,Unhealthy Plant,0
-9.037873867616747e-18,-4.959430800641656e-35,Unhealthy Plant,0
-9.044575027362776e-18,-4.967816587082021e-35,Unhealthy Plant,0
-9.069327105926611e-18,-4.998805601058793e-35,Unhealthy Plant,0
-9.082972013865771e-18,-5.015908193707513e-35,Unhealthy Plant,0
-9.098464214800348e-18,-5.035348959885291e-35,Unhealthy Plant,0
-9.109116963678175e-18,-5.048715629166426e-35,Unhealthy Plant,0
-9.13455730219478e-18,-5.080643087849309e-35,Unhealthy Plant,0
-9.148955869266183e-18,-5.098737000433067e-35,Unhealthy Plant,0
-9.169524513208611e-18,-5.124609189499827e-35,Unhealthy Plant,0
-9.177374436594887e-18,-5.13449608437301e-35,Unhealthy Plant,0
-9.19804246879995e-18,-5.160540735215732e-35,Unhealthy Plant,0
-9.216361351295261e-18,-5.183634440131344e-35,Unhealthy Plant,0
-9.235347857384486e-18,-5.207587875077153e-35,Unhealthy Plant,0
-9.257660864764224e-18,-5.235744057080006e-35,Unhealthy Plant,0
-9.28219832928177e-18,-5.266727973995434e-35,Unhealthy Plant,0
-9.300203333807789e-18,-5.289475771835866e-35,Unhealthy Plant,0
-9.330291835276538e-18,-5.327527957020998e-35,Unhealthy Plant,0
-9.348350771206249e-18,-5.350384530464743e-35,Unhealthy Plant,0
-9.373899586131022e-18,-5.382726018734095e-35,Unhealthy Plant,0
-9.392747685232307e-18,-5.406598065748809e-35,Unhealthy Plant,0
-9.407664036725313e-18,-5.425499013307714e-35,Unhealthy Plant,0
-9.436890611338382e-18,-5.462552499790598e-35,Unhealthy Plant,0
-9.45319756317704e-18,-5.483235236264787e-35,Unhealthy Plant,0
-9.484475268996106e-18,-5.522973189797751e-35,Unhealthy Plant,0
-9.507437016953383e-18,-5.552176015145823e-35,Unhealthy Plant,0
-9.527182771810779e-18,-5.577269634234803e-35,Unhealthy Plant,0
-9.55558384972666e-18,-5.613413099818008e-35,Unhealthy Plant,0
-9.576178565244876e-18,-5.639646439701886e-35,Unhealthy Plant,0
-9.590136533271186e-18,-5.657443266720032e-35,Unhealthy Plant,0
-9.615179506808482e-18,-5.689383920965235e-35,Unhealthy Plant,0
-9.635182561427455e-18,-5.714916512692896e-35,Unhealthy Plant,0
-9.665339223472364e-18,-5.753435522762085e-35,Unhealthy Plant,0
-9.692221013041632e-18,-5.787778903433836e-35,Unhealthy Plant,0
-9.712912167146756e-18,-5.814239340468088e-35,Unhealthy Plant,0
-9.737752489620404e-18,-5.84606808264677e-35,Unhealthy Plant,0
